ULTIMATE_PARENT_NUM_JS,LOCATION_NUMBER,COMPANY_NAME,ADDRESS,CITY,STATE_ABBR,ZIP,ZIP4,STATE_CODE,COUNTY_CODE,CARRIER_ROUTE,CBSA_CODE,CBSA_DESC,CBSA_LEVEL,CSA_CODE,MSA_CODE,ADDRESS_TYPE_IND,PRIMARY_MAIL_SCORE,PRIMARY_MAIL_CONF,LATITUDE,LONGITUDE,SECONDARY_ADDRESS,SECONDARY_CITY,SECONDARY_STATE,SECONDARY_ZIP,SECONDARY_ZIP4,SECONDARY_CRRT,SECONDARY_MAIL_SCORE,SECONDARY_MAIL_CONF,PHONE,CONTACT_LAST_NAME,CONTACT_FIRST_NAME,CONTACT_PROF_TITLE,CONTACT_TITLE_CODE,PRIMARY_SIC,PRIMARY_SIC_DESC,SECONDARY_SIC_1,SECONDARY_SIC_DESC,NAICS_CODE,NAICS_DESC,EMPLOYEE_SIZE,EMP_DERIVATION_FLAG,NUMBER_EMPLOYEES,SALES_VOLUME,EST_SALES_VOLUME,EST_TOTAL_SALES_VOL,HEADQUARTERS_CODE,PUBLIC_CO_INDICATOR,FORTUNE_RANK,PRIMARY_URL,YEAR_ESTABLISHED_CCYY,MATCH TYPE,MATCH SCORE,YEAR_APPEARANCE,NEW_ADD_DATE,LAST_MOD_DATE_CCYY,ACTION_CODE,KEY CODES,KEY CODES_2,CORPORATION_DATE,FILING_TYPE,DB_FILE_CODE,SUBSIDIARY_NUMBER,ULTIMATE_PARENT_NUM,BLANK_FIELD,Client_Master Record ID,Client_Source,Client_Source ID,Client_Cluster_ID,Client_Name,Client_Address,Client_City,Client_State,Client_Zip,Client_Country
441377876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441371812,441371812,ENERGIZER HOLDINGS INC,533 MARYVILLE UNIVERSITY DR,ST LOUIS,MO,63141,5801,29,189,C095,41180,"ST. LOUIS, MO-IL",2,476,,S,1C,1,38.642831,-90.5055,,,,,,,,,3149852000,KLEIN,WARD M,,C,369201,BATTERIES-DRY CELL-MANUFACTURERS,369101,PHYSICIANS & SURGEONS EQUIP & SUPLS-MFRS,33591201,PRIMARY BATTERY MANUFACTURING,G,A,300,,,4447700,1,1,549,ENERGIZER.COM,,B,100,1992,199209,201502,A,,,,,U,,441371812,,A0242015,CSDA,1-14623877,239877,ENERGIZER HOLDINGS INC,533 MARYVILLE UNIVERSITY DR,SAINT LOUIS,MO,63141-5801,USA
441367752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441363611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441357670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441339835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441336328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441335486,441335486,BERWIND CORP,1500 MARKET ST # 3000,PHILADELPHIA,PA,19102,2107,42,101,C021,37980,"PHL, PA-NJ-DE-MD",2,428,,H,1C,1,39.952607,-75.165291,,,,,,,,,2155632800,MCKENNEY,BRUCE J,,J,628202,INVESTMENT MANAGEMENT,505203,REAL ESTATE,52392001,PORTFOLIO MANAGEMENT,D,A,35,,,425000,1,,,BERWIND.COM,1886,B,97,1984,199908,201502,,,,,,U,,441335486,,A0275305,SFDC,001i000001CalQkAAJ,269638,Berwind Corporation,1500 Market St,PHILADELPHIA,PA,19102-2107,USA
441328572,441328572,OVERHEAD DOOR CORP,2501 S STATE HWY 121 BUS # 200,LEWISVILLE,TX,75067,4186,48,121,R026,19100,"DALLAS F WTH, TX",2,206,,H,1C,1,32.997607,-96.998784,,,,,,,,,4695497100,STONE,DENNIS,,C,521101,DOORS-GARAGE,521102,FEDERAL GOVERNMENT CONTRACTORS,44419018,OTHER BUILDING MATERIAL DEALERS,F,A,150,,,625000,1,,,OVERHEADDOOR.COM,1921,B,100,2004,201502,201502,V,,,,,U,,441328572,,A0301408,SFDC,001i000001CbBpjAAF,289891,Overhead Door Corporation,2501 S State Highway 121 Bus,LEWISVILLE,TX,75067-4186,USA
441325321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441318284,441318284,TIME INC,1271 AVENUE OF THE AMERICAS,NEW YORK,NY,10020,1393,36,61,C001,35620,"NW YRK, NY-NJ-PA",2,408,,F,1C,1,40.760252,-73.980178,,,,,,,,,2125221633,RIPP,JOSEPH A,,C,272101,PUBLISHERS-MAGAZINE (MFRS),272102,PUBLISHERS-PERIODICAL (MFRS),51112005,PERIODICAL PUBLISHERS,I,A,4000,,,,1,1,,TIME.COM,1960,B,93,1988,201110,201502,V,,,,,U,,441318284,,A0267033,SFDC,001i000000sloT5AAI,264234,Life Magazine,1271 Avenue of the Americas,NEW YORK,NY,10020-1300,USA
441318284,441318284,TIME INC,1271 AVENUE OF THE AMERICAS,NEW YORK,NY,10020,1393,36,61,C001,35620,"NW YRK, NY-NJ-PA",2,408,,F,1C,1,40.760252,-73.980178,,,,,,,,,2125221633,RIPP,JOSEPH A,,C,272101,PUBLISHERS-MAGAZINE (MFRS),272102,PUBLISHERS-PERIODICAL (MFRS),51112005,PERIODICAL PUBLISHERS,I,A,4000,,,,1,1,,TIME.COM,1960,D,77,1988,201110,201502,V,,,,,U,,441318284,,A0090888,CSDA,1-68263346,90489,ENTERTAINMENT WEEKLY/EW.COM,1271 AVE OF TH AMER,NEW YORK,NY,10020-1302,USA
441317252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441308814,441308814,TORCHMARK CORP,3700 S STONEBRIDGE DR,MCKINNEY,TX,75070,5934,48,85,R026,19100,"DALLAS F WTH, TX",2,206,,S,1C,1,33.169414,-96.727299,,,,,,,,,9725694000,COLEMAN,GARY L,,C,641133,INSURANCE-HOLDING COMPANIES,628203,LIFE INSURANCE (UNDERWRITERS),52429819,ALL OTHER INSURANCE RELATED ACTIVITIES,H,A,500,,,3771938,1,1,622,TORCHMARKCORP.COM,1979,B,100,1990,199201,201502,A,,,,,U,,441308814,,A0209812,CSDA,1-260081331,208047,TORCHMARK CORPORATION,3700 S STONEBRIDGE DR,MCKINNEY,TX,75070-5934,USA
441304953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441304052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441301645,441301645,SODEXO INC,9801 WASHINGTONIAN BLVD # 1,GAITHERSBURG,MD,20878,7314,24,31,C037,47900,"WSH, DC-VA-MD-WV",2,548,,H,1C,1,39.114146,-77.196855,,,,,,,,,3019874000,CHAVEL,GEORGE,,C,596305,FOOD SERVICE-MANAGEMENT,874213,MARKETING PROGRAMS & SERVICES,45439007,OTHER DIRECT SELLING ESTABLISHMENTS,G,A,400,,,8000000,1,,,SODEXOUSA.COM,1998,B,95,1993,201502,201502,V,,,,,U,,441301645,,A0279934,SFDC,001i000001Cav1jAAB,273245,Sodexho Marriott,9801 Washingtonian Blvd,GAITHERSBURG,MD,20878-5355,USA
441301645,441301645,SODEXO INC,9801 WASHINGTONIAN BLVD # 1,GAITHERSBURG,MD,20878,7314,24,31,C037,47900,"WSH, DC-VA-MD-WV",2,548,,H,1C,1,39.114146,-77.196855,,,,,,,,,3019874000,CHAVEL,GEORGE,,C,596305,FOOD SERVICE-MANAGEMENT,874213,MARKETING PROGRAMS & SERVICES,45439007,OTHER DIRECT SELLING ESTABLISHMENTS,G,A,400,,,8000000,1,,,SODEXOUSA.COM,1998,B,97,1993,201502,201502,V,,,,,U,,441301645,,A0205173,CSDA,1-279557609,203455,SODEXO INC,9801 WASHINGTONIAN BLVD,GAITHERSBURG,MD,20878-5355,USA
441300894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441297587,441297587,PUBLIC SERVICE ENT GROUP INC,80 PARK PLZ,NEWARK,NJ,7102,4194,34,13,C001,35620,"NW YRK, NY-NJ-PA",2,408,,F,1C,1,40.7363,-74.1669,,,,,,,,,9734307000,IZZO,RALPH,,C,491101,ELECTRIC COMPANIES,679998,VENTURE CAPITAL COMPANIES,22112202,ELECTRIC POWER DISTRIBUTION,I,A,2538,,,9968000,1,1,284,PSEG.COM,1903,B,100,2007,200810,201502,,,,,,U,,441297587,,A0198756,CSDA,1-296794645,197083,PUBLIC SERVICE ENTERPRISE GROUP,80 PARK PLZ,NEWARK,NJ,07102-4109,USA
439664772,439664772,CBRE GROUP INC,533 S FREMONT AVE,LOS ANGELES,CA,90071,1712,6,37,C027,31080,,2,348,,H,3B,3,34.052203,-118.253699,400 S HOPE ST # 25,LOS ANGELES,CA,90071,2800,C046,1C,1,2136133333,SULENTIC,ROBERT E,,C,653108,REAL ESTATE MANAGEMENT,653118,REAL ESTATE,53121005,OFFICES OF REAL ESTATE AGENTS & BROKERS,G,A,260,,,7184794,1,1,363,CBRE.COM,1906,B,98,1984,199112,201502,A,,,,,U,,439664772,,A0309946,SFDC,001i000001CbE9AAAV,296401,CBRE Inc.,400 S Hope St,LOS ANGELES,CA,90071-2800,USA
439161159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439143900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438466682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438461790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438252454,438252454,SUSQUEHANNA BANCSHARES INC,PO BOX 1000,LITITZ,PA,17543,7000,42,71,B099,29540,"LANCASTER, PA",2,0,,S,1C,1,40.157916,-76.303958,26 N CEDAR ST,LITITZ,PA,17543,1514,C002,4D,4,7176264721,REUTER,WILLIAM J,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,H,A,501,,,18473489,1,1,,SUSQUEHANNA.NET,1982,B,100,1989,199309,201502,V,,,,,U,,438252454,,A0279242,SFDC,001i000001CasSZAAZ,272775,Susquehanna Bancshares Inc,26 N Cedar St,LITITZ,PA,17543-1514,USA
438235943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438137637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437555980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437018833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436913924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436854830,436854830,ICF INTERNATIONAL INC,9300 LEE HWY # 200,FAIRFAX,VA,22031,6051,51,59,C009,47900,"WSH, DC-VA-MD-WV",2,548,,H,1C,1,38.871952,-77.264671,,,,,,,,,7039343000,KESAVAN,SUDHAKAR,,C,874201,BUSINESS MANAGEMENT CONSULTANTS,495305,ENVIRONMENTAL & ECOLOGICAL SERVICES,54161401,"PROCESS, PHYSICAL DISTR/LOGISTICS CONSULTING SVCS",I,A,1001,,,949303,1,1,,ICFI.COM,1969,B,97,1988,201108,201502,V,,,,,U,,436854830,,A0192619,CSDA,1-2SKP-613,191031,ICF INCORPORATED L L C,9300 LEE HWY,FAIRFAX,VA,22031-6050,USA
436742107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436739954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436734575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436627425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436522296,436522296,ZIONS BANCORPORATION,PO BOX 30709,SALT LAKE CITY,UT,84130,709,49,35,B900,41620,"SALT LK CTY, UT",2,482,,S,1C,1,40.769268,-111.89107,1 S MAIN ST # 1500,SALT LAKE CITY,UT,84133,1109,C002,2D,2,8015244787,SIMMONS,HARRIS H,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,G,A,300,,,56031127,1,1,895,ZIONSBANCORPORATION.COM,1955,B,97,2006,201310,201409,,,,,,U,,436522296,,A0267816,SFDC,001i000000slRmiAAE,264595,Zions Bancorporation,1 S Main St,SALT LAKE CITY,UT,84133-1109,USA
436297535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436094313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436077010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435635517,435635517,ATHENE ASSET MANAGEMENT LP,841 APOLLO ST # 150,EL SEGUNDO,CA,90245,4724,6,37,C018,31080,,2,348,,H,1C,1,33.90374,-118.386474,,,,,,,,,3106984444,,,,,628203,FINANCIAL ADVISORY SERVICES,,,52393002,INVESTMENT ADVICE,B,C,5,,,,1,,,ATHENELLC.COM,,B,99,2014,201405,201502,A,,,,,U,,435635517,,A0264639,CSDA,1-1027157332,262102,ATHENE ASSET MANAGEMENT LLC,841 APOLLO ST,EL SEGUNDO,CA,90245-4724,USA
435599350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435546552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435361621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435320266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435225651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435039754,435039754,CONE HEALTH,1200 N ELM ST,GREENSBORO,NC,27401,1004,37,81,C002,24660,"GREENSBORO, NC",2,268,,S,1C,1,36.089842,-79.788875,,,,,,,,,3368327000,,,,,801101,PHYSICIANS & SURGEONS,806202,HOSPITALS,62111107,OFFICES OF PHYSICIANS (EXC MENTAL HEALTH SPECS),F,A,190,,,,1,,,CONEHEALTH.COM,,B,100,2014,201403,201502,,,,,,U,,435039754,,A0110649,CSDA,1-4PQZ-1183,109920,CONE HEALTH,1200 N ELM STREET,GREENSBORO,NC,27401,USA
435039754,435039754,CONE HEALTH,1200 N ELM ST,GREENSBORO,NC,27401,1004,37,81,C002,24660,"GREENSBORO, NC",2,268,,S,1C,1,36.089842,-79.788875,,,,,,,,,3368327000,,,,,801101,PHYSICIANS & SURGEONS,806202,HOSPITALS,62111107,OFFICES OF PHYSICIANS (EXC MENTAL HEALTH SPECS),F,A,190,,,,1,,,CONEHEALTH.COM,,B,91,2014,201403,201502,,,,,,U,,435039754,,A0110544,CSDA,1-4PQZ-1278,109816,CONE HEALTH  MOSES CONE MEMORIAL HOSPITAL,1200 N ELM STREET,GREENSBORO,NC,27401,USA
434861185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434702053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434611190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434533054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434510020,434510020,HAINES & CO INC,8050 FREEDOM AVE NW,NORTH CANTON,OH,44720,6985,39,151,C001,15940,"CANTON-MSLN, OH",2,184,,F,4D,4,40.897157,-81.427632,,,,,,,,,3304949111,HAINES JR,WILLIAM K,,C,274107,PUBLISHERS-DIRECTORY & GUIDE (MFRS),275998,MARKETING PROGRAMS & SERVICES,51114001,DIRECTORY & MAILING LIST PUBLISHERS,G,A,305,,,,1,,,HAINES.COM,1932,B,100,1986,201110,201403,,,,,,U,,434510020,,A0206156,CSDA,1-276486047,204427,HAINES & COMPANY INC,8050 FREEDOM AVE NW,N CANTON,OH,44720-6912,USA
434484085,434484085,SCOTTS MIRACLE-GRO CO,14111 SCOTTSLAWN RD,MARYSVILLE,OH,43040,7801,39,159,R002,18140,"COLUMBUS, OH",2,198,,F,1C,1,40.21004,-83.311189,,,,,,,,,9376440011,HAGEDORN,JAMES,,C,287301,FERTILIZERS-MANUFACTURERS,18198,TOPSOIL-MANUFACTURERS,32531102,NITROGENOUS FERTILIZER MANUFACTURING,I,A,1500,,,2841300,1,1,768,SCOTTSMIRACLEGRO.COM,1868,B,97,1987,200502,201502,A,,,,,U,,434484085,,A0272912,SFDC,001i000000zkaNKAAY,267837,The Scotts Miracle-Gro Co,14111 Scottslawn Road,Marysville,OH,43041,USA
434483444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434357574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434235638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434189359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434189309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433996493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433982618,433982618,IBERDROLA USA INC,52 FARM VIEW DR,NEW GLOUCESTER,ME,4260,5100,23,5,R002,38860,"PORTLAND, ME",2,438,,S,1C,1,43.9047,-70.258797,,,,,,,,,2076886300,KUMP,ROBERT,,C,491101,ELECTRIC COMPANIES,492501,MARKETING PROGRAMS & SERVICES,22112202,ELECTRIC POWER DISTRIBUTION,G,A,300,,,5178108,1,,,IBERDROLAUSA.COM,1852,B,100,1989,199512,201502,V,,,,,U,,433982618,,A0297624,SFDC,001i000001CbAJZAA3,286911,Iberdrola USA,52 Farm View Dr,NEW GLOUCESTER,ME,04260-5100,USA
433972735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433968970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433919467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433854512,433854512,LIBERTY TAX INC,1716 CORPORATE LANDING PKWY,VIRGINIA BEACH,VA,23454,5681,51,810,C011,47260,"VIRGN BCH, VA-NC",2,545,,S,1C,1,36.781445,-76.011586,,,,,,,,,7574938855,HEWITT,JOHN T,,C,729101,TAX RETURN PREPARATION & FILING,679401,FRANCHISING,54121301,TAX PREPARATION SERVICES,H,A,530,,,159696,1,1,,LIBERTYTAX.COM,,B,97,2013,201310,201502,A,,,,,U,,433854512,,A0099564,CSDA,1-562262491,99125,LIBERTY TAX SERVICES,1716 CORPORATE LANDING PKWY,VIRGINIA BEACH,VA,23454-5681,USA
433847661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433757119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433590270,433590270,ANN INC,7 TIMES SQ,NEW YORK,NY,10036,6524,36,61,C027,35620,"NW YRK, NY-NJ-PA",2,408,,H,3B,3,40.756587,-73.9862,,,,,,,,,2125413300,KRILL,KAY,,C,565101,CLOTHING-RETAIL,531102,DEPARTMENT STORES,44814001,FAMILY CLOTHING STORES,G,A,450,,,2493491,1,1,840,ANNINC.COM,1954,B,98,1991,201410,201502,,,,,,U,,433590270,,A0288973,SFDC,001i000001Cb7KCAAZ,280034,AnnTaylor Stores Corporation,7 Times Sq,NEW YORK,NY,10036-6524,USA
433586112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433583754,433583754,CLAYTON DUBILIER & RICE LLC,375 PARK AVE # 18,NEW YORK,NY,10152,144,36,61,C312,35620,"NW YRK, NY-NJ-PA",2,408,,F,1C,1,40.7583,-73.9719,,,,,,,,,2124075200,GOGEL,DONALD J,,C,679998,VENTURE CAPITAL COMPANIES,621105,INVESTMENT SECURITIES,52391003,MISCELLANEOUS INTERMEDIATION,D,A,23,,,40000000,1,,,CDR-INC.COM,1978,B,97,1991,200708,201502,,,,,,U,,433583754,,A0006159,CSDA,D0424000707,6154,CLAYTON DUBILIER & RICE INC,375 PARK AVE,NEW YORK,NY,10152-1899,USA
433580917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433580362,433580362,KOHLBERG & CO LLC,111 RADIO CIRCLE DR,MT KISCO,NY,10549,2600,36,119,C006,35620,"NW YRK, NY-NJ-PA",2,408,,F,1C,1,41.190782,-73.7372,,,,,,,,,9142417430,NAPPI,MARK,,K,679902,PRIVATE EQUITY COMPANIES,621105,INVESTMENTS,52391004,MISCELLANEOUS INTERMEDIATION,D,A,20,,,,1,,,KOHLBERG.COM,1987,B,100,2006,201301,201502,,,,,,U,,433580362,,A0312708,SFDC,001i000001CbGXwAAN,298331,Kohlberg & Company,111 Radio Circle Dr,MOUNT KISCO,NY,10549-2609,USA
433573811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433467738,433467738,GLOBALSTAR TRAVEL MANAGEMENT,365 W PASSAIC ST # 4F,ROCHELLE PARK,NJ,7662,3017,34,3,C006,35620,"NW YRK, NY-NJ-PA",2,408,,H,3B,3,40.918241,-74.084783,,,,,,,,,2010001111,HARTWELL,STEVE,,2,472402,TRAVEL AGENCIES & BUREAUS,,,56151007,TRAVEL AGENCIES,I,A,1001,,,13000000,1,,,GLOBALSTARTRAVEL.COM,2001,D,78,2013,201310,201409,A,,,,,U,,433467738,,A0281126,SFDC,001i000001Cb091AAB,274167,Versa Capital Management formerly United Retail Group,365 W Passaic St,ROCHELLE PARK,NJ,07662-3012,USA
433453660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433384012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433359429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433353620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433350857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433328820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433296266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433271901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433209103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433209038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433156288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433091519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433090792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432913416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432591303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432427268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
